id,board,title,writer,date,content
BD534,,[공지] 랜섬웨어 예방 안내,최원선,2021-09-16 17:07:34,"랜섬웨어란 ?
컴퓨터의 파일을 암호화하여 사용자가 파일을 열지 못하게 하는 악성코드.
사용자가 자신의 시스템에 액세스하지 못하도록 제한하는 멀웨어를 뜻함.
------------------------------------------------------------------------------------------------
최근 랜섬웨어에 공격 당하는 사례가 발생하고 있습니다.
예방이 최우선이니 임직원들의 협조 부탁 드립니다.
<예방방법>
1.
발신자가 불분명한 이메일 열람 및 첨부파일 & URL 실행을 자제
2.
백업 규칙을 실천
-. 중요한 파일의 경우 USB, 외장하드에 별도 저장
3. 백신은 설치하되, 중복 설치는 지양.
-. 알툴즈 랜섬쉴드 사용 (설치 시점부터 자동 백업) 단, Office 기본, 기타파일(dwg, zip 등)은 옵션 설정
-. 참고 블로그 :
https://blog.naver.com/dream_it_/221515999770
4. 운영체제(OS), 응용프로그램(SW) 최신 버전 유지
5.
인터넷 익스플로러(Internet Explorer), 크롬(Chrome) 최신 버전 유지
------------------------------------------------------------------------------------------------
랜섬웨어는 감염된 후 복구 방법은 거의 없습니다. 따라서 예방이 가장 중요합니다.
랜섬웨어에 감염될 경우 즉시 PC 전원을 꺼주시고(암호화 되는 파일을들 최소화 하기 위함), LAN랜을 뽑아주시기 바랍니다.
인사총무팀에 곧바로 연락 부탁드립니다.
감사합니다.
문의T. 6213 최원선"
BD532,,[공지] 그룹웨어 패치 안내,최원선,2021-09-14 15:17:13,"그룹웨어(메신저) 끊김 현상 및 속도 저하 개선하고자 패치를 진행합니다.
점검 일시 : 9월 15일 오후 8시 ~ 오후 10시 (약 2시간)
점검 내용 : 그룹웨어 속도 저하 개선 패치
기타 : 해당 시간 내 그룹웨어 접근이 불안정 하며, 메일 발송도 불가 합니다.
단, 외부 수신 메일은 점검 완료 후 자동으로 전달 예정.
문의T. 6213 최원선"
BD522,,[공지] 그룹웨어 긴급 서버 점검 안내,최원선,2021-09-02 18:42:28,"어제 (9/1) 오후 8시경 부터 그룹웨어 메일 수신 장애가 발생 되었습니다.
이에 관련하여 긴급 서버 점검을 실시 예정입니다.
점검 일시 : 9월 2일 오후 10시 ~ 오후 11시 (약 1시간)
점검 내용 : 그룹웨어 메일 서버 내 수신/발신 점검
기타 : 해당 시간 내 그룹웨어 접근이 불가능하며,  작업 완료 후 메일은 순차적으로 수신 / 발신 처리 됨.
감사합니다.
문의T. 6213(내선) 최원선"
BD515,,[공지] V3 백신 교체로 인한 삭제 요청 건,최원선,2021-08-23 15:37:58,"안녕하십니까, 인사총무팀 최원선 입니다.
현재 사용하고 있는 V3 백신 만료로 인하여, 알약(알툴즈)으로
교체 하였습니다.
사용하고 계신
V3는 이번주 8/27일(금) 까지 삭제
부탁드립니다.
또한, 임직원
업무 편의를 위해 알툴즈 패키지(알약, 알집, 알씨, 알송, 알툴바, 알PDF 등등) 모두 사용 가능
하게 됩니다.
알툴즈 통합 패키지 배포는 9/1일(수)
예정입니다.
PS. 향후 라이선스 위배 사항이 될 수 있으므로, 반드시 V3 제품은 삭제 부탁 드립니다.
문의T. 내선 6213 최원선"
BD505,,[안내] 대체공휴일 확대 적용 안내,채우리,2021-08-09 15:24:10,"안녕하세요. 경영지원실 채우리입니다.
2021년 부터 대체공휴일을 확대 적용하는 '공휴일에 관한 법률'이 국회를 통과하였습니다.
대체공휴일 : 공휴일이 토요일이나 일요일과 겹치는 경우, 그 공휴일 다음의 첫번째 비공휴일을 대체공휴일로 한다.
(기존 대체공휴일 적용 공휴일 : 설날, 어린이날, 추석)
▼
▼
대체공휴일이 아래와 같이 확대 적용되어 휴일로 지정됨에 따라, 해당일 확인하시어 착오 없으시길 바랍니다.
감사합니다."
BD473,,비인가(불법) S/W 이슈 관련 건,최원선,2021-07-14 10:22:12,"안녕하십니까, 인사총무팀 최원선 입니다.
최근
비인가(불법) S/W 에
대한 이슈가 빈번
하게 일어나고 있습니다.
대부분의 S/W 경우 프로그램을 사용 하는 동시에
회사IP, PC NAME, Mac address (PC고유값) 등이 저작권사
서버로 수집
이 이루어 집니다.
이 와 같은 정보로 민/형사상 소송
에
들어가게 되고,
회사와 개인에게 책임
묻게 됩니다.
어제(14일) SolidWorks라는
S/W로 인하여, 경찰에서 당사를 조사(수색)하는 일이 발생
하였습니다.
다행히 이번 건은 잘 마무리 될 것으로 보이나 최근
지적재산권 권리를 강력하게 행사하는 사례가 다수 있는 것으로 확인
되고
있습니다.
이에 전 임직원께서는 하기 내용을 적극 협조하여 주시기 바랍니다.
1.
비인가(불법) S/W 설치 및 삭제
2.
직원간 비인가(불법) S/W 공유(배포) 금지
3.
회사에 지급된 PC외 개인PC 사용 금지
이상입니다.
문의T. 내선 6213 최원선"
BD333,,[전사공지] 큐비콘 3D프린터 활용 대회 출품작 - 직원 투표 실시 안내,강성아,2020-07-21 09:11:23,
BD302,,[전사공지] 자재 수령업무 변경 Process,엄성규,2020-06-01 08:56:32,
BD300,,[전사공지] 큐비콘 3D프린터 활용 대회 안내,강성아,2020-05-21 18:13:33,
BD267,,[공지] e카탈로그 2019업데이트본 공유,박세미,2019-12-30 11:44:16,
BD263,,[전사공지] MAX600 판매에 따른 인센티브 지급 공지 - 하이비젼시스템 임직원 여러분께,박세미,2019-12-16 17:34:28,
BD259,,[전사공지] 빔프로젝터 구입 희망자 모집 (~12/15 / 선착순마감),박세미,2019-12-04 15:25:10,"안녕하세요 하이메이트 여러분.
여러분의 여가생활을 풍요롭게 하고자, VIVITEK社의 빔프로젝터를
인터넷최저가 대비 50% 이하 가격으로 제공합니다.
다음 안내를 확인하시고, 구매를 희망하시는 분은
신청 양식
을 작성하셔서 담당자(마케팅팀 박세미
semee@hyvision.co.kr)
에게 이메일 송부해주시기
바랍니다.
1. 빔프로젝터 제품 정보
1) 총 2종
연번
제품명
HVS사내판매가격
인터넷최저가
참고 링크
1
DH558(FHD)
300,000
약 630,000
(네이버쇼핑)
(블로그후기)
2
D55AA(HD)
150,000
약 370,000
(네이버쇼핑)
(블로그후기)
2)
새제품(정품)
입니다.
3) 복지차원에서
저렴하게 판매하는 만큼,
환불/반품은 불가능
합니다.
4) AS는 VIVITEK社 공식센터에서 가능합니다. (수리내역에 따라 비용 발생)
* VIVITEK社 :
http://www.vivitek.co.kr/
(공식 AS센터 연락처 : 1544-0583)
5)
제품 스펙에 관련한 문의는 받지 않지 않습니다.
위 표 내 참고 링크를 확인해주세요.
2. 구매 신청
1)
신청 양식
:
여기 클릭
or 첨부파일 확인해주세요.
2) 결제는 '
카드
'로만
가능(계좌이체 및 현금 불가)합니다.
3) 결제 및 배송일정은
접수 완료후, 일괄 안내드리겠습니다.
4) 신청은
12
월15일(일)까지
가능합니다. 단, 신청 기간 중이라도 물량이 소진될 경우에는
선착순 마감
합니다.
제품 스펙 외 구매 관련 문의는 담당자에게 연락주세요.
감사합니다.
박세미 드림"
BD252,,[공지]6층 야외정원 BBQ설치에 따른 이용안내,최성민,2019-11-13 09:21:04,
BD231,,일본 화이트리스트 제외에 따른 통제대상 품목 관련 공지,엄성규,2019-08-19 10:19:03,"일본 화이트리스트 제외에 따라 전략구매팀에서 구매시 발생하는 통제대상 품목을 공지드립니다.
일본 수출 규제대상 품목 확인내역
업체명
ICP
기업여부
담당자
설비명
품목구분
규제품목여부
ERP 품명
HVS Code
ERP 규격
소요량
납기
Panasonic
비해당
김도율
F300
변위센서
해당
SENSOR HEAD
2C600-0014
HL-C203B
1
6주
Panasonic
비해당
김도율
Jasper Compliance
  Tester
변위센서
해당
Laser Displacement
  meter Head
2C600-0005
HL-C211B
1
6주
Panasonic
비해당
김도율
Jasper Compliance
  Tester
변위센서
해당
Laser Displacement
  meter Controller
2C600-0006
HL-C2C
1
6주
KEYENCE KOREA
비해당
정성균
APS
변위센서
비해당
Laser Displacement
  meter / 1 set
2C600-0028
LJ-V7020
1
4주
KEYENCE KOREA
비해당
정성균
ZA150
변위센서
비해당
Laser Displacement
  meter / 1 set
2C600-0031
LK-G85
1
4주
KEYENCE KOREA
비해당
정성균
DA100
변위센서
비해당
Laser Displacement
  meter / 1 set
2C600-0030
LJ-V7060
1
4주
현재 전략구매팀에서 거래하고 있는 주요업체들에게 일본제품 납기일정 관련해서 20여개 업체에서 문제없다는 공문을 입수하고 있습니다.
해당 품목 외에 추가 되는 품목이 있을 경우 업데이트 하도록 하겠습니다.
감사합니다."
BD215,,[공지]6층 복지시설 이용 규정,최성민,2019-06-14 09:11:25,
BD202,,[공지] 상시 제안제도 시행안내 ,임대호,2019-06-05 10:36:05,
BD183,,[공지] HyVISION 회의 규정,박세미,2019-04-26 12:09:41,
BD172,,[공지] 하이비젼 공식 슬로건 공지,박세미,2019-04-02 15:38:49,
BD171,,[공지] 근무시간 관리/강조사항 안내,임대호,2019-04-02 14:16:47,
BD169,,신사옥 6층 제안 접수공지,최성민,2019-03-18 10:12:25,
BD160,,[공지] 근무시간 관리 안내,임대호,2019-03-07 10:22:15,
BD150,,[공지] 사내 영어교육 운영 / English-Day 개최 안내,임대호,2019-02-12 11:52:11,
BD140,,[공지]신사옥 불편/하자/건의사항 제보 및 제안접수,최성민,2019-01-15 10:05:50,
BD128,,[공지]2019년 부서 슬로건 제출 공지,최성민,2018-12-17 12:21:03,
BD129,,[공지] 4/4분기 전 사원 교육안내,임대호,2018-12-17 15:01:22,
BD124,,[공지]신사옥 입주식 행사관련 공지,최성민,2018-12-11 11:24:22,
BD122,,[공지]대표님 특강 공지(12/12 10시~),최성민,2018-12-10 11:20:20,
BD123,,[공지]VIP룸 사용관련 공지,최성민,2018-12-10 18:19:52,
BD121,,[공지]흡연실 이용 및 엘리베이터 층수 제한 공지,최성민,2018-12-07 11:57:58,
BD119,,[공지] 무역의 날 수상 공지,라승욱,2018-12-07 10:09:19,
BD116,,[공지]카페테리아 open 공지,최성민,2018-12-06 16:24:19,
BD115,,[공지]신사옥 주차장 이용공지,최성민,2018-12-06 15:01:01,
BD114,,[공지] 주 52시간제 적용 / 근무시간 관리 안내,임대호,2018-12-05 17:03:32,
BD113,,신사옥 구내식당 이용안내,최성민,2018-11-29 17:02:44,
BD110,,[공지] 하반기 인사평가 안내,임대호,2018-11-28 08:40:46,
BD108,,[공지] 사내 영어교육 과제수행 / 온라인 강의 안내,임대호,2018-11-27 16:17:55,"* 온라인 강좌 : URL
주소
:
http
://b2b.global21.co.kr/hyvision"
BD107,,[공지] 사내 보안관련 공지,박세미,2018-11-27 14:33:13,
BD105,,2019년 슬로건 공모 공지,최성민,2018-11-19 10:44:38,
BD104,,2018년 회사 연말 공식일정 공지,최성민,2018-11-16 12:31:29,
BD103,,신사옥 이전일자 및 주의사항 공지,최성민,2018-11-15 09:47:00,
BD102,,[공지] ERP 업무메뉴얼_R01,엄성규,2018-11-14 23:59:46,
BD99,,[공지] ERP 시행관련,엄성규,2018-11-12 07:49:21,
BD98,,[공지] As-Is To-Be상 신청/접수 안내 (~11/29),임대호,2018-11-08 13:28:07,
BD91,,[공지] 사내 영어교육 과정 공지 / 신청안내 (~10/31),임대호,2018-10-28 13:46:24,
